tagID,animateType,name,tagAddr,no
TAG_2_44_4,changeImageGroup,F03_1_2_44_4_T,http://192.168.245.3:9898/monitor/lighting/2_44_4,464
TAG_2_45_1,changeImageGroup,F03_1_2_45_1_T,http://192.168.245.3:9898/monitor/lighting/2_45_1,465
TAG_2_45_2,changeImageGroup,F03_1_2_45_2_T,http://192.168.245.3:9898/monitor/lighting/2_45_2,466
TAG_2_45_3,changeImageGroup,F03_1_2_45_3_T,http://192.168.245.3:9898/monitor/lighting/2_45_3,467
TAG_2_45_4,changeImageGroup,F03_1_2_45_4_T,http://192.168.245.3:9898/monitor/lighting/2_45_4,468
TAG_2_46_1,changeImageGroup,F03_1_2_46_1_T,http://192.168.245.3:9898/monitor/lighting/2_46_1,469
TAG_2_46_2,changeImageGroup,F03_1_2_46_2_T,http://192.168.245.3:9898/monitor/lighting/2_46_2,470
TAG_2_46_3,changeImageGroup,F03_1_2_46_3_T,http://192.168.245.3:9898/monitor/lighting/2_46_3,471
TAG_2_46_4,changeImageGroup,F03_1_2_46_4_T,http://192.168.245.3:9898/monitor/lighting/2_46_4,472
TAG_2_47_1,changeImageGroup,untitle_1_2_47_1_T,http://192.168.245.3:9898/monitor/lighting/2_47_1,473
TAG_2_47_2,changeImageGroup,F03_1_2_47_2_T,http://192.168.245.3:9898/monitor/lighting/2_47_2,474
TAG_2_47_3,changeImageGroup,F03_1_2_47_3_T,http://192.168.245.3:9898/monitor/lighting/2_47_3,475
TAG_2_47_4,changeImageGroup,F03_1_2_47_4_T,http://192.168.245.3:9898/monitor/lighting/2_47_4,476
TAG_2_48_1,changeImageGroup,F03_1_2_48_1_T,http://192.168.245.3:9898/monitor/lighting/2_48_1,477
TAG_2_48_2,changeImageGroup,F03_1_2_48_2_T,http://192.168.245.3:9898/monitor/lighting/2_48_2,478
TAG_2_48_3,changeImageGroup,F03_1_2_48_3_T,http://192.168.245.3:9898/monitor/lighting/2_48_3,479
TAG_2_48_4,changeImageGroup,F03_1_2_48_4_T,http://192.168.245.3:9898/monitor/lighting/2_48_4,480
TAG_2_49_1,changeImageGroup,F03_1_2_49_1_T,http://192.168.245.3:9898/monitor/lighting/2_49_1,481
TAG_2_49_2,changeImageGroup,F03_1_2_49_2_T,http://192.168.245.3:9898/monitor/lighting/2_49_2,482
TAG_2_49_3,changeImageGroup,F03_1_2_49_3_T,http://192.168.245.3:9898/monitor/lighting/2_49_3,483
TAG_2_49_4,changeImageGroup,F03_1_2_49_4_T,http://192.168.245.3:9898/monitor/lighting/2_49_4,484
TAG_2_5_1,changeImageGroup,F04_1_2_5_1_T,http://192.168.245.3:9898/monitor/lighting/2_5_1,485
TAG_2_5_2,changeImageGroup,F04_1_2_5_2_T,http://192.168.245.3:9898/monitor/lighting/2_5_2,486
TAG_2_5_3,changeImageGroup,F04_1_2_5_3_T,http://192.168.245.3:9898/monitor/lighting/2_5_3,487
TAG_2_5_4,changeImageGroup,untitle_1_2_5_4_T,http://192.168.245.3:9898/monitor/lighting/2_5_4,488
TAG_2_50_1,changeImageGroup,F03_1_2_50_1_T,http://192.168.245.3:9898/monitor/lighting/2_50_1,489
TAG_2_50_2,changeImageGroup,F03_1_2_50_2_T,http://192.168.245.3:9898/monitor/lighting/2_50_2,490
TAG_2_50_3,changeImageGroup,F03_1_2_50_3_T,http://192.168.245.3:9898/monitor/lighting/2_50_3,491
TAG_2_50_4,changeImageGroup,F03_1_2_50_4_T,http://192.168.245.3:9898/monitor/lighting/2_50_4,492
TAG_2_51_1,changeImageGroup,F03_1_2_51_1_T,http://192.168.245.3:9898/monitor/lighting/2_51_1,493
TAG_2_51_2,changeImageGroup,F03_1_2_51_2_T,http://192.168.245.3:9898/monitor/lighting/2_51_2,494
TAG_2_51_3,changeImageGroup,F03_1_2_51_3_T,http://192.168.245.3:9898/monitor/lighting/2_51_3,495
TAG_2_51_4,changeImageGroup,untitle_1_2_51_4_T,http://192.168.245.3:9898/monitor/lighting/2_51_4,496
TAG_2_52_1,changeImageGroup,F03_1_2_52_1_T,http://192.168.245.3:9898/monitor/lighting/2_52_1,497
TAG_2_52_2,changeImageGroup,F03_1_2_52_2_T,http://192.168.245.3:9898/monitor/lighting/2_52_2,498
TAG_2_52_3,changeImageGroup,F03_1_2_52_3_T,http://192.168.245.3:9898/monitor/lighting/2_52_3,499
TAG_2_52_4,changeImageGroup,untitle_1_2_52_4_T,http://192.168.245.3:9898/monitor/lighting/2_52_4,500
TAG_2_53_1,changeImageGroup,F03_1_2_53_1_T,http://192.168.245.3:9898/monitor/lighting/2_53_1,501
TAG_2_53_2,changeImageGroup,F03_1_2_53_2_T,http://192.168.245.3:9898/monitor/lighting/2_53_2,502
TAG_2_53_3,changeImageGroup,F03_1_2_53_3_T,http://192.168.245.3:9898/monitor/lighting/2_53_3,503
TAG_2_53_4,changeImageGroup,untitle_1_2_53_4_T,http://192.168.245.3:9898/monitor/lighting/2_53_4,504
TAG_2_54_1,changeImageGroup,F03_1_2_54_1_T,http://192.168.245.3:9898/monitor/lighting/2_54_1,505
TAG_2_54_2,changeImageGroup,untitle_1_2_54_2_T,http://192.168.245.3:9898/monitor/lighting/2_54_2,506
TAG_2_54_3,changeImageGroup,F03_1_2_54_3_T,http://192.168.245.3:9898/monitor/lighting/2_54_3,507
TAG_2_54_4,changeImageGroup,untitle_1_2_54_4_T,http://192.168.245.3:9898/monitor/lighting/2_54_4,508
TAG_2_55_1,changeImageGroup,untitle_1_2_55_1_T,http://192.168.245.3:9898/monitor/lighting/2_55_1,509
TAG_2_55_2,changeImageGroup,untitle_1_2_55_2_T,http://192.168.245.3:9898/monitor/lighting/2_55_2,510
TAG_2_55_3,changeImageGroup,untitle_1_2_55_3_T,http://192.168.245.3:9898/monitor/lighting/2_55_3,511
TAG_2_55_4,changeImageGroup,untitle_1_2_55_4_T,http://192.168.245.3:9898/monitor/lighting/2_55_4,512
TAG_2_56_1,changeImageGroup,untitle_1_2_56_1_T,http://192.168.245.3:9898/monitor/lighting/2_56_1,513
TAG_2_56_2,changeImageGroup,untitle_1_2_56_2_T,http://192.168.245.3:9898/monitor/lighting/2_56_2,514
TAG_2_56_3,changeImageGroup,untitle_1_2_56_3_T,http://192.168.245.3:9898/monitor/lighting/2_56_3,515
TAG_2_56_4,changeImageGroup,untitle_1_2_56_4_T,http://192.168.245.3:9898/monitor/lighting/2_56_4,516
TAG_2_57_1,changeImageGroup,untitle_1_2_57_1_T,http://192.168.245.3:9898/monitor/lighting/2_57_1,517
TAG_2_57_2,changeImageGroup,untitle_1_2_57_2_T,http://192.168.245.3:9898/monitor/lighting/2_57_2,518
TAG_2_57_3,changeImageGroup,untitle_1_2_57_3_T,http://192.168.245.3:9898/monitor/lighting/2_57_3,519
TAG_2_57_4,changeImageGroup,untitle_1_2_57_4_T,http://192.168.245.3:9898/monitor/lighting/2_57_4,520
TAG_2_58_1,changeImageGroup,untitle_1_2_58_1_T,http://192.168.245.3:9898/monitor/lighting/2_58_1,521
TAG_2_58_2,changeImageGroup,untitle_1_2_58_2_T,http://192.168.245.3:9898/monitor/lighting/2_58_2,522
TAG_2_58_3,changeImageGroup,untitle_1_2_58_3_T,http://192.168.245.3:9898/monitor/lighting/2_58_3,523
TAG_2_58_4,changeImageGroup,untitle_1_2_58_4_T,http://192.168.245.3:9898/monitor/lighting/2_58_4,524
TAG_2_59_1,changeImageGroup,untitle_1_2_59_1_T,http://192.168.245.3:9898/monitor/lighting/2_59_1,525
TAG_2_59_2,changeImageGroup,untitle_1_2_59_2_T,http://192.168.245.3:9898/monitor/lighting/2_59_2,526
TAG_2_59_3,changeImageGroup,untitle_1_2_59_3_T,http://192.168.245.3:9898/monitor/lighting/2_59_3,527
TAG_2_59_4,changeImageGroup,untitle_1_2_59_4_T,http://192.168.245.3:9898/monitor/lighting/2_59_4,528
TAG_2_6_1,changeImageGroup,F04_1_2_6_1_T,http://192.168.245.3:9898/monitor/lighting/2_6_1,529
TAG_2_6_2,changeImageGroup,F04_1_2_6_2_T,http://192.168.245.3:9898/monitor/lighting/2_6_2,530
TAG_2_6_3,changeImageGroup,F04_1_2_6_3_T,http://192.168.245.3:9898/monitor/lighting/2_6_3,531
TAG_2_6_4,changeImageGroup,F04_1_2_6_4_T,http://192.168.245.3:9898/monitor/lighting/2_6_4,532
TAG_2_60_1,changeImageGroup,untitle_1_2_60_1_T,http://192.168.245.3:9898/monitor/lighting/2_60_1,533
TAG_2_60_2,changeImageGroup,untitle_1_2_60_2_T,http://192.168.245.3:9898/monitor/lighting/2_60_2,534
TAG_2_60_3,changeImageGroup,untitle_1_2_60_3_T,http://192.168.245.3:9898/monitor/lighting/2_60_3,535
TAG_2_60_4,changeImageGroup,untitle_1_2_60_4_T,http://192.168.245.3:9898/monitor/lighting/2_60_4,536
TAG_2_61_1,changeImageGroup,untitle_1_2_61_1_T,http://192.168.245.3:9898/monitor/lighting/2_61_1,537
TAG_2_61_2,changeImageGroup,untitle_1_2_61_2_T,http://192.168.245.3:9898/monitor/lighting/2_61_2,538
TAG_2_61_3,changeImageGroup,untitle_1_2_61_3_T,http://192.168.245.3:9898/monitor/lighting/2_61_3,539
TAG_2_61_4,changeImageGroup,untitle_1_2_61_4_T,http://192.168.245.3:9898/monitor/lighting/2_61_4,540
TAG_2_62_1,changeImageGroup,untitle_1_2_62_1_T,http://192.168.245.3:9898/monitor/lighting/2_62_1,541
TAG_2_62_2,changeImageGroup,untitle_1_2_62_2_T,http://192.168.245.3:9898/monitor/lighting/2_62_2,542
TAG_2_62_3,changeImageGroup,untitle_1_2_62_3_T,http://192.168.245.3:9898/monitor/lighting/2_62_3,543
TAG_2_62_4,changeImageGroup,untitle_1_2_62_4_T,http://192.168.245.3:9898/monitor/lighting/2_62_4,544
TAG_2_63_1,changeImageGroup,untitle_1_2_63_1_T,http://192.168.245.3:9898/monitor/lighting/2_63_1,545
TAG_2_63_2,changeImageGroup,untitle_1_2_63_2_T,http://192.168.245.3:9898/monitor/lighting/2_63_2,546
TAG_2_63_3,changeImageGroup,untitle_1_2_63_3_T,http://192.168.245.3:9898/monitor/lighting/2_63_3,547
TAG_2_63_4,changeImageGroup,untitle_1_2_63_4_T,http://192.168.245.3:9898/monitor/lighting/2_63_4,548
TAG_2_64_1,changeImageGroup,untitle_1_2_64_1_T,http://192.168.245.3:9898/monitor/lighting/2_64_1,549
TAG_2_64_2,changeImageGroup,untitle_1_2_64_2_T,http://192.168.245.3:9898/monitor/lighting/2_64_2,550
TAG_2_64_3,changeImageGroup,untitle_1_2_64_3_T,http://192.168.245.3:9898/monitor/lighting/2_64_3,551
TAG_2_64_4,changeImageGroup,untitle_1_2_64_4_T,http://192.168.245.3:9898/monitor/lighting/2_64_4,552
TAG_2_65_1,changeImageGroup,untitle_1_2_65_1_T,http://192.168.245.3:9898/monitor/lighting/2_65_1,553
TAG_2_65_2,changeImageGroup,untitle_1_2_65_2_T,http://192.168.245.3:9898/monitor/lighting/2_65_2,554
TAG_2_65_3,changeImageGroup,untitle_1_2_65_3_T,http://192.168.245.3:9898/monitor/lighting/2_65_3,555
TAG_2_65_4,changeImageGroup,untitle_1_2_65_4_T,http://192.168.245.3:9898/monitor/lighting/2_65_4,556
TAG_2_66_1,changeImageGroup,untitle_1_2_66_1_T,http://192.168.245.3:9898/monitor/lighting/2_66_1,557
TAG_2_66_2,changeImageGroup,untitle_1_2_66_2_T,http://192.168.245.3:9898/monitor/lighting/2_66_2,558
TAG_2_66_3,changeImageGroup,untitle_1_2_66_3_T,http://192.168.245.3:9898/monitor/lighting/2_66_3,559
TAG_2_66_4,changeImageGroup,untitle_1_2_66_4_T,http://192.168.245.3:9898/monitor/lighting/2_66_4,560
TAG_2_67_1,changeImageGroup,untitle_1_2_67_1_T,http://192.168.245.3:9898/monitor/lighting/2_67_1,561
TAG_2_67_2,changeImageGroup,untitle_1_2_67_2_T,http://192.168.245.3:9898/monitor/lighting/2_67_2,562
TAG_2_67_3,changeImageGroup,untitle_1_2_67_3_T,http://192.168.245.3:9898/monitor/lighting/2_67_3,563
TAG_2_67_4,changeImageGroup,untitle_1_2_67_4_T,http://192.168.245.3:9898/monitor/lighting/2_67_4,564
TAG_2_68_1,changeImageGroup,untitle_1_2_68_1_T,http://192.168.245.3:9898/monitor/lighting/2_68_1,565
TAG_2_68_2,changeImageGroup,untitle_1_2_68_2_T,http://192.168.245.3:9898/monitor/lighting/2_68_2,566
TAG_2_68_3,changeImageGroup,untitle_1_2_68_3_T,http://192.168.245.3:9898/monitor/lighting/2_68_3,567
TAG_2_68_4,changeImageGroup,untitle_1_2_68_4_T,http://192.168.245.3:9898/monitor/lighting/2_68_4,568
TAG_2_69_1,changeImageGroup,untitle_1_2_69_1_T,http://192.168.245.3:9898/monitor/lighting/2_69_1,569
TAG_2_69_2,changeImageGroup,untitle_1_2_69_2_T,http://192.168.245.3:9898/monitor/lighting/2_69_2,570
TAG_2_69_3,changeImageGroup,untitle_1_2_69_3_T,http://192.168.245.3:9898/monitor/lighting/2_69_3,571
TAG_2_69_4,changeImageGroup,untitle_1_2_69_4_T,http://192.168.245.3:9898/monitor/lighting/2_69_4,572
TAG_2_7_1,changeImageGroup,F04_1_2_7_1_T,http://192.168.245.3:9898/monitor/lighting/2_7_1,573
TAG_2_7_2,changeImageGroup,F04_1_2_7_2_T,http://192.168.245.3:9898/monitor/lighting/2_7_2,574
TAG_2_7_3,changeImageGroup,F04_1_2_7_3_T,http://192.168.245.3:9898/monitor/lighting/2_7_3,575
TAG_2_7_4,changeImageGroup,F04_1_2_7_4_T,http://192.168.245.3:9898/monitor/lighting/2_7_4,576
TAG_2_70_1,changeImageGroup,untitle_1_2_70_1_T,http://192.168.245.3:9898/monitor/lighting/2_70_1,577
TAG_2_70_2,changeImageGroup,untitle_1_2_70_2_T,http://192.168.245.3:9898/monitor/lighting/2_70_2,578
TAG_2_70_3,changeImageGroup,untitle_1_2_70_3_T,http://192.168.245.3:9898/monitor/lighting/2_70_3,579
TAG_2_70_4,changeImageGroup,untitle_1_2_70_4_T,http://192.168.245.3:9898/monitor/lighting/2_70_4,580
TAG_2_71_1,changeImageGroup,untitle_1_2_71_1_T,http://192.168.245.3:9898/monitor/lighting/2_71_1,581
TAG_2_71_2,changeImageGroup,untitle_1_2_71_2_T,http://192.168.245.3:9898/monitor/lighting/2_71_2,582
TAG_2_8_1,changeImageGroup,F04_1_2_8_1_T,http://192.168.245.3:9898/monitor/lighting/2_8_1,583
TAG_2_8_2,changeImageGroup,F04_1_2_8_2_T,http://192.168.245.3:9898/monitor/lighting/2_8_2,584
TAG_2_8_3,changeImageGroup,F04_1_2_8_3_T,http://192.168.245.3:9898/monitor/lighting/2_8_3,585
TAG_2_8_4,changeImageGroup,F04_1_2_8_4_T,http://192.168.245.3:9898/monitor/lighting/2_8_4,586
TAG_2_9_1,changeImageGroup,F04_1_2_9_1_T,http://192.168.245.3:9898/monitor/lighting/2_9_1,587
TAG_2_9_2,changeImageGroup,F04_1_2_9_2_T,http://192.168.245.3:9898/monitor/lighting/2_9_2,588
TAG_2_9_3,changeImageGroup,untitle_1_2_9_3_T,http://192.168.245.3:9898/monitor/lighting/2_9_3,589
TAG_2_9_4,changeImageGroup,F04_1_2_9_4_T,http://192.168.245.3:9898/monitor/lighting/2_9_4,590
TAG_3_0_1,changeImageGroup,untitle_1_3_0_1_T,http://192.168.245.3:9898/monitor/lighting/3_0_1,591
TAG_3_0_2,changeImageGroup,untitle_1_3_0_2_T,http://192.168.245.3:9898/monitor/lighting/3_0_2,592
TAG_3_0_3,changeImageGroup,untitle_1_3_0_3_T,http://192.168.245.3:9898/monitor/lighting/3_0_3,593
TAG_3_0_4,changeImageGroup,untitle_1_3_0_4_T,http://192.168.245.3:9898/monitor/lighting/3_0_4,594
TAG_3_1_G,changeImageGroup,ALL_1_3_1_G,http://192.168.245.3:9898/monitor/lighting/3_1,595
TAG_3_1_P,changeImageGroup,ALL_1_3_1_P,http://192.168.245.3:9898/monitor/lighting/3_1,596
TAG_3_1_1,changeImageGroup,F06_1_3_1_1_T,http://192.168.245.3:9898/monitor/lighting/3_1_1,597
TAG_3_1_2,changeImageGroup,F06_1_3_1_2_T,http://192.168.245.3:9898/monitor/lighting/3_1_2,598
TAG_3_1_3,changeImageGroup,F06_1_3_1_3_T,http://192.168.245.3:9898/monitor/lighting/3_1_3,599
TAG_3_1_4,changeImageGroup,F06_1_3_1_4_T,http://192.168.245.3:9898/monitor/lighting/3_1_4,600
TAG_3_10_1,changeImageGroup,F06_1_3_10_1_T,http://192.168.245.3:9898/monitor/lighting/3_10_1,601
TAG_3_10_2,changeImageGroup,F06_1_3_10_2_T,http://192.168.245.3:9898/monitor/lighting/3_10_2,602
TAG_3_10_3,changeImageGroup,F06_1_3_10_3_T,http://192.168.245.3:9898/monitor/lighting/3_10_3,603
TAG_3_10_4,changeImageGroup,F06_1_3_10_4_T,http://192.168.245.3:9898/monitor/lighting/3_10_4,604
TAG_3_11_1,changeImageGroup,F06_1_3_11_1_T,http://192.168.245.3:9898/monitor/lighting/3_11_1,605
TAG_3_11_2,changeImageGroup,F06_1_3_11_2_T,http://192.168.245.3:9898/monitor/lighting/3_11_2,606
TAG_3_11_3,changeImageGroup,F06_1_3_11_3_T,http://192.168.245.3:9898/monitor/lighting/3_11_3,607
TAG_3_11_4,changeImageGroup,F06_1_3_11_4_T,http://192.168.245.3:9898/monitor/lighting/3_11_4,608
TAG_3_12_1,changeImageGroup,F06_1_3_12_1_T,http://192.168.245.3:9898/monitor/lighting/3_12_1,609
TAG_3_12_2,changeImageGroup,F06_1_3_12_2_T,http://192.168.245.3:9898/monitor/lighting/3_12_2,610
TAG_3_12_3,changeImageGroup,F07_1_3_12_3_T,http://192.168.245.3:9898/monitor/lighting/3_12_3,611
TAG_3_12_4,changeImageGroup,F06_1_3_12_4_T,http://192.168.245.3:9898/monitor/lighting/3_12_4,612
TAG_3_13_1,changeImageGroup,F07_1_3_13_1_T,http://192.168.245.3:9898/monitor/lighting/3_13_1,613
TAG_3_13_2,changeImageGroup,F06_1_3_13_2_T,http://192.168.245.3:9898/monitor/lighting/3_13_2,614
TAG_3_13_3,changeImageGroup,F06_1_3_13_3_T,http://192.168.245.3:9898/monitor/lighting/3_13_3,615
TAG_3_13_4,changeImageGroup,F06_1_3_13_4_T,http://192.168.245.3:9898/monitor/lighting/3_13_4,616
TAG_3_14_1,changeImageGroup,F06_1_3_14_1_T,http://192.168.245.3:9898/monitor/lighting/3_14_1,617
TAG_3_14_2,changeImageGroup,F06_1_3_14_2_T,http://192.168.245.3:9898/monitor/lighting/3_14_2,618
TAG_3_14_3,changeImageGroup,untitle_1_3_14_3_T,http://192.168.245.3:9898/monitor/lighting/3_14_3,619
TAG_3_14_4,changeImageGroup,F06_1_3_14_4_T,http://192.168.245.3:9898/monitor/lighting/3_14_4,620
TAG_3_15_1,changeImageGroup,F07_1_3_15_1_T,http://192.168.245.3:9898/monitor/lighting/3_15_1,621
TAG_3_15_2,changeImageGroup,F06_1_3_15_2_T,http://192.168.245.3:9898/monitor/lighting/3_15_2,622
TAG_3_15_3,changeImageGroup,F07_1_3_15_3_T,http://192.168.245.3:9898/monitor/lighting/3_15_3,623
TAG_3_15_4,changeImageGroup,F06_1_3_15_4_T,http://192.168.245.3:9898/monitor/lighting/3_15_4,624
TAG_3_16_1,changeImageGroup,F06_1_3_16_1_T,http://192.168.245.3:9898/monitor/lighting/3_16_1,625
TAG_3_16_2,changeImageGroup,F06_1_3_16_2_T,http://192.168.245.3:9898/monitor/lighting/3_16_2,626
TAG_3_16_3,changeImageGroup,F06_1_3_16_3_T,http://192.168.245.3:9898/monitor/lighting/3_16_3,627
TAG_3_16_4,changeImageGroup,F06_1_3_16_4_T,http://192.168.245.3:9898/monitor/lighting/3_16_4,628
TAG_3_17_1,changeImageGroup,F06_1_3_17_1_T,http://192.168.245.3:9898/monitor/lighting/3_17_1,629
TAG_3_17_2,changeImageGroup,F06_1_3_17_2_T,http://192.168.245.3:9898/monitor/lighting/3_17_2,630
TAG_3_17_3,changeImageGroup,F06_1_3_17_3_T,http://192.168.245.3:9898/monitor/lighting/3_17_3,631
TAG_3_17_4,changeImageGroup,F06_1_3_17_4_T,http://192.168.245.3:9898/monitor/lighting/3_17_4,632
TAG_3_18_1,changeImageGroup,F06_1_3_18_1_T,http://192.168.245.3:9898/monitor/lighting/3_18_1,633
TAG_3_18_2,changeImageGroup,F06_1_3_18_2_T,http://192.168.245.3:9898/monitor/lighting/3_18_2,634
TAG_3_18_3,changeImageGroup,F06_1_3_18_3_T,http://192.168.245.3:9898/monitor/lighting/3_18_3,635
TAG_3_18_4,changeImageGroup,F06_1_3_18_4_T,http://192.168.245.3:9898/monitor/lighting/3_18_4,636
TAG_3_19_1,changeImageGroup,F06_1_3_19_1_T,http://192.168.245.3:9898/monitor/lighting/3_19_1,637
TAG_3_19_2,changeImageGroup,F06_1_3_19_2_T,http://192.168.245.3:9898/monitor/lighting/3_19_2,638
TAG_3_19_3,changeImageGroup,F06_1_3_19_3_T,http://192.168.245.3:9898/monitor/lighting/3_19_3,639
TAG_3_19_4,changeImageGroup,F06_1_3_19_4_T,http://192.168.245.3:9898/monitor/lighting/3_19_4,640
TAG_3_2_G,changeImageGroup,ALL_1_3_2_G,http://192.168.245.3:9898/monitor/lighting/3_2,641
TAG_3_2_P,changeImageGroup,ALL_1_3_2_P,http://192.168.245.3:9898/monitor/lighting/3_2,642
TAG_3_2_1,changeImageGroup,F06_1_3_2_1_T,http://192.168.245.3:9898/monitor/lighting/3_2_1,643
TAG_3_2_2,changeImageGroup,F06_1_3_2_2_T,http://192.168.245.3:9898/monitor/lighting/3_2_2,644
TAG_3_2_3,changeImageGroup,F06_1_3_2_3_T,http://192.168.245.3:9898/monitor/lighting/3_2_3,645
TAG_3_2_4,changeImageGroup,F06_1_3_2_4_T,http://192.168.245.3:9898/monitor/lighting/3_2_4,646
TAG_3_20_1,changeImageGroup,F05_1_3_20_1_T,http://192.168.245.3:9898/monitor/lighting/3_20_1,647
TAG_3_20_2,changeImageGroup,F05_1_3_20_2_T,http://192.168.245.3:9898/monitor/lighting/3_20_2,648
TAG_3_20_3,changeImageGroup,F05_1_3_20_3_T,http://192.168.245.3:9898/monitor/lighting/3_20_3,649
TAG_3_20_4,changeImageGroup,F05_1_3_20_4_T,http://192.168.245.3:9898/monitor/lighting/3_20_4,650
TAG_3_21_1,changeImageGroup,F05_1_3_21_1_T,http://192.168.245.3:9898/monitor/lighting/3_21_1,651
TAG_3_21_2,changeImageGroup,F05_1_3_21_2_T,http://192.168.245.3:9898/monitor/lighting/3_21_2,652
TAG_3_21_3,changeImageGroup,F05_1_3_21_3_T,http://192.168.245.3:9898/monitor/lighting/3_21_3,653
TAG_3_21_4,changeImageGroup,F05_1_3_21_4_T,http://192.168.245.3:9898/monitor/lighting/3_21_4,654
TAG_3_22_1,changeImageGroup,F05_1_3_22_1_T,http://192.168.245.3:9898/monitor/lighting/3_22_1,655
TAG_3_22_2,changeImageGroup,F05_1_3_22_2_T,http://192.168.245.3:9898/monitor/lighting/3_22_2,656
TAG_3_22_3,changeImageGroup,F05_1_3_22_3_T,http://192.168.245.3:9898/monitor/lighting/3_22_3,657
TAG_3_22_4,changeImageGroup,F05_1_3_22_4_T,http://192.168.245.3:9898/monitor/lighting/3_22_4,658
TAG_3_23_1,changeImageGroup,F05_1_3_23_1_T,http://192.168.245.3:9898/monitor/lighting/3_23_1,659
TAG_3_23_2,changeImageGroup,F05_1_3_23_2_T,http://192.168.245.3:9898/monitor/lighting/3_23_2,660
TAG_3_23_3,changeImageGroup,untitle_1_3_23_3_T,http://192.168.245.3:9898/monitor/lighting/3_23_3,661
TAG_3_23_4,changeImageGroup,untitle_1_3_23_4_T,http://192.168.245.3:9898/monitor/lighting/3_23_4,662
TAG_3_24_1,changeImageGroup,F06_1_3_24_1_T,http://192.168.245.3:9898/monitor/lighting/3_24_1,663
TAG_3_24_2,changeImageGroup,F07_1_3_24_2_T,http://192.168.245.3:9898/monitor/lighting/3_24_2,664
TAG_3_24_3,changeImageGroup,F06_1_3_24_3_T,http://192.168.245.3:9898/monitor/lighting/3_24_3,665
TAG_3_24_4,changeImageGroup,F07_1_3_24_4_T,http://192.168.245.3:9898/monitor/lighting/3_24_4,666
TAG_3_25_1,changeImageGroup,F06_1_3_25_1_T,http://192.168.245.3:9898/monitor/lighting/3_25_1,667
TAG_3_25_2,changeImageGroup,F07_1_3_25_2_T,http://192.168.245.3:9898/monitor/lighting/3_25_2,668
TAG_3_25_3,changeImageGroup,F06_1_3_25_3_T,http://192.168.245.3:9898/monitor/lighting/3_25_3,669
TAG_3_25_4,changeImageGroup,F07_1_3_25_4_T,http://192.168.245.3:9898/monitor/lighting/3_25_4,670
TAG_3_26_1,changeImageGroup,untitle_1_3_26_1_T,http://192.168.245.3:9898/monitor/lighting/3_26_1,671
TAG_3_26_2,changeImageGroup,F07_1_3_26_2_T,http://192.168.245.3:9898/monitor/lighting/3_26_2,672
TAG_3_26_3,changeImageGroup,untitle_1_3_26_3_T,http://192.168.245.3:9898/monitor/lighting/3_26_3,673
TAG_3_26_4,changeImageGroup,F07_1_3_26_4_T,http://192.168.245.3:9898/monitor/lighting/3_26_4,674
TAG_3_27_1,changeImageGroup,F05_1_3_27_1_T,http://192.168.245.3:9898/monitor/lighting/3_27_1,675
TAG_3_27_2,changeImageGroup,F05_1_3_27_2_T,http://192.168.245.3:9898/monitor/lighting/3_27_2,676
TAG_3_27_3,changeImageGroup,F05_1_3_27_3_T,http://192.168.245.3:9898/monitor/lighting/3_27_3,677
TAG_3_27_4,changeImageGroup,F05_1_3_27_4_T,http://192.168.245.3:9898/monitor/lighting/3_27_4,678
TAG_3_28_1,changeImageGroup,F05_1_3_28_1_T,http://192.168.245.3:9898/monitor/lighting/3_28_1,679
TAG_3_28_2,changeImageGroup,F05_1_3_28_2_T,http://192.168.245.3:9898/monitor/lighting/3_28_2,680
TAG_3_28_3,changeImageGroup,F05_1_3_28_3_T,http://192.168.245.3:9898/monitor/lighting/3_28_3,681
TAG_3_28_4,changeImageGroup,F05_1_3_28_4_T,http://192.168.245.3:9898/monitor/lighting/3_28_4,682
TAG_3_29_1,changeImageGroup,F05_1_3_29_1_T,http://192.168.245.3:9898/monitor/lighting/3_29_1,683
TAG_3_29_2,changeImageGroup,untitle_1_3_29_2_T,http://192.168.245.3:9898/monitor/lighting/3_29_2,684
TAG_3_29_3,changeImageGroup,F05_1_3_29_3_T,http://192.168.245.3:9898/monitor/lighting/3_29_3,685
TAG_3_29_4,changeImageGroup,F05_1_3_29_4_T,http://192.168.245.3:9898/monitor/lighting/3_29_4,686
TAG_3_3,changeImageGroup,ALL_1_3_3_G,http://192.168.245.3:9898/monitor/lighting/3_3,687
TAG_3_3_1,changeImageGroup,F06_1_3_3_1_T,http://192.168.245.3:9898/monitor/lighting/3_3_1,688
TAG_3_3_2,changeImageGroup,F06_1_3_3_2_T,http://192.168.245.3:9898/monitor/lighting/3_3_2,689
TAG_3_3_3,changeImageGroup,F06_1_3_3_3_T,http://192.168.245.3:9898/monitor/lighting/3_3_3,690
TAG_3_3_4,changeImageGroup,F06_1_3_3_4_T,http://192.168.245.3:9898/monitor/lighting/3_3_4,691
TAG_3_30_1,changeImageGroup,F05_1_3_30_1_T,http://192.168.245.3:9898/monitor/lighting/3_30_1,692
TAG_3_30_2,changeImageGroup,F05_1_3_30_2_T,http://192.168.245.3:9898/monitor/lighting/3_30_2,693
TAG_3_30_3,changeImageGroup,F05_1_3_30_3_T,http://192.168.245.3:9898/monitor/lighting/3_30_3,694
