animateType,name,no,tagAddr,tagID,interval
changeTextFloor_1,냉동기01.공급온도,1,http://192.168.245.3:9898/monitor/hvac/2001_0_1,TAG_2001_0_1,3600000
changeTextFloor_1,냉동기01.환수온도,2,http://192.168.245.3:9898/monitor/hvac/2001_0_2,TAG_2001_0_2,3600000
changeTextFloor_1,냉동기02.공급온도,3,http://192.168.245.3:9898/monitor/hvac/2001_0_3,TAG_2001_0_3,3600000
changeTextFloor_1,냉동기02.환수온도,4,http://192.168.245.3:9898/monitor/hvac/2001_0_4,TAG_2001_0_4,3600000
changeTextFloor_1,냉동기03.공급온도,5,http://192.168.245.3:9898/monitor/hvac/2001_0_5,TAG_2001_0_5,3600000
changeTextFloor_1,냉동기03.환수온도,6,http://192.168.245.3:9898/monitor/hvac/2001_0_6,TAG_2001_0_6,3600000
changeTextFloor_1,냉각탑01.공급온도,7,http://192.168.245.3:9898/monitor/hvac/2001_0_7,TAG_2001_0_7,3600000
changeTextFloor_1,냉각탑01.환수온도,8,http://192.168.245.3:9898/monitor/hvac/2001_0_8,TAG_2001_0_8,3600000
changeTextFloor_1,냉각탑03.공급온도,9,http://192.168.245.3:9898/monitor/hvac/2001_0_9,TAG_2001_0_9,3600000
changeTextFloor_1,냉각탑03.환수온도,10,http://192.168.245.3:9898/monitor/hvac/2001_0_10,TAG_2001_0_10,3600000
changeTextFloor_1,HE01.중온수.공급온도,11,http://192.168.245.3:9898/monitor/hvac/2001_0_11,TAG_2001_0_11,3600000
changeTextFloor_1,HE01.중온수.환수온도,12,http://192.168.245.3:9898/monitor/hvac/2001_0_12,TAG_2001_0_12,3600000
changeTextFloor_1,HE01.공급온도,13,http://192.168.245.3:9898/monitor/hvac/2001_0_13,TAG_2001_0_13,3600000
changeTextFloor_1,HE01.환수온도,14,http://192.168.245.3:9898/monitor/hvac/2001_0_14,TAG_2001_0_14,3600000
changeTextFloor_1,HE02.중온수.공급온도,15,http://192.168.245.3:9898/monitor/hvac/2001_0_15,TAG_2001_0_15,3600000
changeTextFloor_1,HE02.중온수.환수온도,16,http://192.168.245.3:9898/monitor/hvac/2001_0_16,TAG_2001_0_16,3600000
changeTextFloor_1,HE02.공급온도,17,http://192.168.245.3:9898/monitor/hvac/2001_0_17,TAG_2001_0_17,3600000
changeTextFloor_1,HE02.환수온도,18,http://192.168.245.3:9898/monitor/hvac/2001_0_18,TAG_2001_0_18,3600000
changeTextFloor_1,지열.공급온도,19,http://192.168.245.3:9898/monitor/hvac/2001_0_19,TAG_2001_0_19,3600000
changeTextFloor_1,지열.환수온도,20,http://192.168.245.3:9898/monitor/hvac/2001_0_20,TAG_2001_0_20,3600000
changeTextFloor_1,외기온도,21,http://192.168.245.3:9898/monitor/hvac/2001_0_21,TAG_2001_0_21,3600000
changeTextFloor_0,경유탱크.레벨,22,http://192.168.245.3:9898/monitor/hvac/2001_0_22,TAG_2001_0_22,NULL
changeTextFloor_0,외기습도,23,http://192.168.245.3:9898/monitor/hvac/2001_0_23,TAG_2001_0_23,3600000
changeTextFloor_1,보일러.스팀헷더.압력,24,http://192.168.245.3:9898/monitor/hvac/2001_0_24,TAG_2001_0_24,NULL
changeTextFloor_1,공조기02.급기온도,25,http://192.168.245.3:9898/monitor/hvac/2001_0_25,TAG_2001_0_25,3600000
changeTextFloor_0,공조기02.급기습도,26,http://192.168.245.3:9898/monitor/hvac/2001_0_26,TAG_2001_0_26,3600000
changeTextFloor_1,공조기02.환기온도,27,http://192.168.245.3:9898/monitor/hvac/2001_0_27,TAG_2001_0_27,3600000
changeTextFloor_0,공조기02.환기습도,28,http://192.168.245.3:9898/monitor/hvac/2001_0_28,TAG_2001_0_28,3600000
changeTextFloor_1,공조기02.혼합온도,29,http://192.168.245.3:9898/monitor/hvac/2001_0_29,TAG_2001_0_29,3600000
changeTextFloor_1,공조기02.정압,30,http://192.168.245.3:9898/monitor/hvac/2001_0_30,TAG_2001_0_30,NULL
changeTextFloor_1,HE01B.공급온도,31,http://192.168.245.3:9898/monitor/hvac/2001_0_31,TAG_2001_0_31,3600000
changeTextFloor_1,HE01A.공급온도,32,http://192.168.245.3:9898/monitor/hvac/2001_0_32,TAG_2001_0_32,3600000
changeTextFloor_1,HE01B.환수온도,33,http://192.168.245.3:9898/monitor/hvac/2001_0_33,TAG_2001_0_33,3600000
changeTextFloor_1,FCU.2F.6-7.실내온도,34,http://192.168.245.3:9898/monitor/hvac/2001_0_34,TAG_2001_0_34,3600000
changeTextFloor_1,FCU.2F.8.실내온도,35,http://192.168.245.3:9898/monitor/hvac/2001_0_35,TAG_2001_0_35,3600000
changeTextFloor_1,FCU.1F.실내온도,36,http://192.168.245.3:9898/monitor/hvac/2001_0_36,TAG_2001_0_36,3600000
changeTextFloor_1,FCU.2F.3-5.실내온도,37,http://192.168.245.3:9898/monitor/hvac/2001_0_37,TAG_2001_0_37,3600000
changeTextFloor_1,공조기02.실간차압04,38,http://192.168.245.3:9898/monitor/hvac/2001_0_38,TAG_2001_0_38,NULL
changeTextFloor_1,공조기02.실간차압03,39,http://192.168.245.3:9898/monitor/hvac/2001_0_39,TAG_2001_0_39,NULL
changeTextFloor_1,공조기02.실간차압02,40,http://192.168.245.3:9898/monitor/hvac/2001_0_40,TAG_2001_0_40,NULL
changeTextFloor_1,공조기02.실간차압01,41,http://192.168.245.3:9898/monitor/hvac/2001_0_41,TAG_2001_0_41,NULL
changeTextFloor_1,공조기02.급기풍량1,42,http://192.168.245.3:9898/monitor/hvac/2001_0_42,TAG_2001_0_42,NULL
changeTextFloor_1,공조기02.환기풍량1,43,http://192.168.245.3:9898/monitor/hvac/2001_0_43,TAG_2001_0_43,NULL
changeTextFloor_1,냉동기.중온수.공급온도,44,http://192.168.245.3:9898/monitor/hvac/2001_0_44,TAG_2001_0_44,3600000
changeTextFloor_1,냉동기.중온수.환수온도,45,http://192.168.245.3:9898/monitor/hvac/2001_0_45,TAG_2001_0_45,3600000
changeTextFloor_0,HE01A.밸브,46,http://192.168.245.3:9898/monitor/hvac/2001_1_1,TAG_2001_1_1,NULL
changeTextFloor_0,HE01B.밸브,47,http://192.168.245.3:9898/monitor/hvac/2001_1_2,TAG_2001_1_2,NULL
changeTextFloor_0,HE02A.밸브,48,http://192.168.245.3:9898/monitor/hvac/2001_1_3,TAG_2001_1_3,NULL
changeTextFloor_0,공조기02.환기인버터,49,http://192.168.245.3:9898/monitor/hvac/2001_1_4,TAG_2001_1_4,NULL
changeTextFloor_1,공조기02.혼합댐퍼,50,http://192.168.245.3:9898/monitor/hvac/2001_1_5,TAG_2001_1_5,NULL
changeTextFloor_1,공조기02.외기댐퍼,51,http://192.168.245.3:9898/monitor/hvac/2001_1_6,TAG_2001_1_6,NULL
changeTextFloor_0,FCU.2F.6-8.난방밸브,52,http://192.168.245.3:9898/monitor/hvac/2001_1_7,TAG_2001_1_7,NULL
changeTextFloor_0,FCU.2F.6-8.냉방밸브,53,http://192.168.245.3:9898/monitor/hvac/2001_1_8,TAG_2001_1_8,NULL
changeTextFloor_0,FCU.2F.3-5.냉방밸브,54,http://192.168.245.3:9898/monitor/hvac/2001_1_9,TAG_2001_1_9,NULL
changeTextFloor_0,FCU.2F.3-5.난방밸브,55,http://192.168.245.3:9898/monitor/hvac/2001_1_10,TAG_2001_1_10,NULL
changeTextFloor_0,FCU.1F.난방밸브,56,http://192.168.245.3:9898/monitor/hvac/2001_1_11,TAG_2001_1_11,NULL
changeTextFloor_0,FCU.1F.냉방밸브,57,http://192.168.245.3:9898/monitor/hvac/2001_1_12,TAG_2001_1_12,NULL
changeTextFloor_1,공조기02.배기댐퍼,58,http://192.168.245.3:9898/monitor/hvac/2001_1_13,TAG_2001_1_13,NULL
changeTextFloor_0,공조기02.냉방밸브,59,http://192.168.245.3:9898/monitor/hvac/2001_1_14,TAG_2001_1_14,NULL
changeTextFloor_0,공조기02.난방밸브,60,http://192.168.245.3:9898/monitor/hvac/2001_1_15,TAG_2001_1_15,NULL
changeTextFloor_0,공조기02.급기인버터,61,http://192.168.245.3:9898/monitor/hvac/2001_1_16,TAG_2001_1_16,NULL
changeTextFloor_0,공조기02.가습밸브,62,http://192.168.245.3:9898/monitor/hvac/2001_1_17,TAG_2001_1_17,NULL
changeTextFloor_0,공조기01.실외엔탈피,63,http://192.168.245.3:9898/monitor/hvac/2001_2_1,TAG_2001_2_1,NULL
changeTextFloor_1,공조기01.댐퍼최소치,64,http://192.168.245.3:9898/monitor/hvac/2001_2_2,TAG_2001_2_2,NULL
changeTextFloor_0,공조기01.실내엔탈피,65,http://192.168.245.3:9898/monitor/hvac/2001_2_3,TAG_2001_2_3,NULL
changeTextFloor_1,공조기01.설정정압,66,http://192.168.245.3:9898/monitor/hvac/2001_2_4,TAG_2001_2_4,NULL
changeTextFloor_1,공조기01.설정온도,67,http://192.168.245.3:9898/monitor/hvac/2001_2_5,TAG_2001_2_5,3600000
changeTextFloor_1,공조기01.설정습도,68,http://192.168.245.3:9898/monitor/hvac/2001_2_6,TAG_2001_2_6,3600000
changeTextFloor_1,공조기01.ERR,69,http://192.168.245.3:9898/monitor/hvac/2001_2_7,TAG_2001_2_7,NULL
changeTextFloor_1,냉각탑01.상한온도,70,http://192.168.245.3:9898/monitor/hvac/2001_2_8,TAG_2001_2_8,3600000
changeTextFloor_1,냉각탑01.하한온도,71,http://192.168.245.3:9898/monitor/hvac/2001_2_9,TAG_2001_2_9,3600000
changeTextFloor_1,냉각탑02.상한온도,72,http://192.168.245.3:9898/monitor/hvac/2001_2_10,TAG_2001_2_10,3600000
changeTextFloor_1,냉각탑02.하한온도,73,http://192.168.245.3:9898/monitor/hvac/2001_2_11,TAG_2001_2_11,3600000
changeTextFloor_1,냉각탑03.상한온도,74,http://192.168.245.3:9898/monitor/hvac/2001_2_12,TAG_2001_2_12,3600000
changeTextFloor_1,냉각탑03.하한온도,75,http://192.168.245.3:9898/monitor/hvac/2001_2_13,TAG_2001_2_13,3600000
changeTextFloor_1,HE01A.설정온도,76,http://192.168.245.3:9898/monitor/hvac/2001_2_14,TAG_2001_2_14,3600000
changeTextFloor_1,HE01A.설정시간,77,http://192.168.245.3:9898/monitor/hvac/2001_2_15,TAG_2001_2_15,NULL
changeTextFloor_1,HE01B.설정온도,78,http://192.168.245.3:9898/monitor/hvac/2001_2_16,TAG_2001_2_16,3600000
changeTextFloor_1,HE01B.설정시간,79,http://192.168.245.3:9898/monitor/hvac/2001_2_17,TAG_2001_2_17,NULL
changeTextFloor_1,HE02A.설정온도,80,http://192.168.245.3:9898/monitor/hvac/2001_2_18,TAG_2001_2_18,3600000
changeTextFloor_1,HE02A.설정시간,81,http://192.168.245.3:9898/monitor/hvac/2001_2_19,TAG_2001_2_19,NULL
changeTextFloor_1,HE02B.설정온도,82,http://192.168.245.3:9898/monitor/hvac/2001_2_20,TAG_2001_2_20,3600000
changeTextFloor_1,HE02B.설정시간,83,http://192.168.245.3:9898/monitor/hvac/2001_2_21,TAG_2001_2_21,NULL
changeTextFloor_1,HE02B.밸브,84,http://192.168.245.3:9898/monitor/hvac/2001_2_22,TAG_2001_2_22,NULL
changeTextFloor_1,공조기02.ERR,85,http://192.168.245.3:9898/monitor/hvac/2001_2_23,TAG_2001_2_23,NULL
changeTextFloor_1,HE01.설정온도,86,http://192.168.245.3:9898/monitor/hvac/2001_2_24,TAG_2001_2_24,3600000
changeTextFloor_1,HE01.설정시간,87,http://192.168.245.3:9898/monitor/hvac/2001_2_25,TAG_2001_2_25,NULL
changeTextFloor_0,공조기02.실외엔탈피,88,http://192.168.245.3:9898/monitor/hvac/2001_2_26,TAG_2001_2_26,NULL
changeTextFloor_0,공조기02.실내엔탈피,89,http://192.168.245.3:9898/monitor/hvac/2001_2_27,TAG_2001_2_27,NULL
changeTextFloor_0,공조기01.급기FMS,90,http://192.168.245.3:9898/monitor/hvac/2001_2_28,TAG_2001_2_28,NULL
changeTextFloor_1,FCU.2F.3-5.설정온도,91,http://192.168.245.3:9898/monitor/hvac/2001_2_29,TAG_2001_2_29,3600000
changeTextFloor_1,FCU.2F.6-7.설정온도,92,http://192.168.245.3:9898/monitor/hvac/2001_2_30,TAG_2001_2_30,3600000
changeTextFloor_1,FCU.2F.8.설정온도,93,http://192.168.245.3:9898/monitor/hvac/2001_2_31,TAG_2001_2_31,3600000
changeTextFloor_1,FCU.2F.6-8.실내온도,94,http://192.168.245.3:9898/monitor/hvac/2001_2_32,TAG_2001_2_32,3600000
changeTextFloor_1,FCU.2F.6-8.설정온도,95,http://192.168.245.3:9898/monitor/hvac/2001_2_33,TAG_2001_2_33,3600000
changeTextFloor_1,FCU.1F.설정온도,96,http://192.168.245.3:9898/monitor/hvac/2001_2_34,TAG_2001_2_34,3600000
changeTextFloor_1,공조기02.V혼합댐퍼,97,http://192.168.245.3:9898/monitor/hvac/2001_2_35,TAG_2001_2_35,NULL
changeTextFloor_0,공조기02.환기FMS,98,http://192.168.245.3:9898/monitor/hvac/2001_2_36,TAG_2001_2_36,NULL
changeTextFloor_1,공조기02.설정정압,99,http://192.168.245.3:9898/monitor/hvac/2001_2_37,TAG_2001_2_37,NULL
changeTextFloor_1,공조기02.설정온도,100,http://192.168.245.3:9898/monitor/hvac/2001_2_38,TAG_2001_2_38,3600000
changeTextFloor_1,공조기02.설정습도,101,http://192.168.245.3:9898/monitor/hvac/2001_2_39,TAG_2001_2_39,3600000
changeTextFloor_1,공조기02.댐퍼최소치,102,http://192.168.245.3:9898/monitor/hvac/2001_2_40,TAG_2001_2_40,NULL
changeTextFloor_0,공조기02.급기FMS,103,http://192.168.245.3:9898/monitor/hvac/2001_2_41,TAG_2001_2_41,NULL
changeTextFloor_2,냉각탑1-1.상한온도,104,http://192.168.245.3:9898/monitor/hvac/2001_2_42,TAG_2001_2_42,3600000
changeTextFloor_2,냉각탑1-2.상한온도,105,http://192.168.245.3:9898/monitor/hvac/2001_2_43,TAG_2001_2_43,3600000
changeTextFloor_2,냉각탑2-2.상한온도,106,http://192.168.245.3:9898/monitor/hvac/2001_2_44,TAG_2001_2_44,3600000
changeTextFloor_2,냉각탑2-1.상한온도,107,http://192.168.245.3:9898/monitor/hvac/2001_2_45,TAG_2001_2_45,3600000
changeTextFloor_2,냉각탑3.상한온도,108,http://192.168.245.3:9898/monitor/hvac/2001_2_46,TAG_2001_2_46,3600000
changeTextFloor_2,냉각탑1-1.하한온도,109,http://192.168.245.3:9898/monitor/hvac/2001_2_47,TAG_2001_2_47,3600000
changeTextFloor_2,냉각탑1-2.하한온도,110,http://192.168.245.3:9898/monitor/hvac/2001_2_48,TAG_2001_2_48,3600000
changeTextFloor_2,냉각탑2-2.하한온도,111,http://192.168.245.3:9898/monitor/hvac/2001_2_49,TAG_2001_2_49,3600000
changeTextFloor_2,냉각탑3.하한온도,112,http://192.168.245.3:9898/monitor/hvac/2001_2_50,TAG_2001_2_50,3600000
changeTextFloor_2,냉각탑2-1.하한온도,113,http://192.168.245.3:9898/monitor/hvac/2001_2_51,TAG_2001_2_51,3600000
changeImage,냉동기01.상태,114,http://192.168.245.3:9898/monitor/hvac/2001_3_1,TAG_2001_3_1,NULL
changeImage,냉동기01.경보,115,http://192.168.245.3:9898/monitor/hvac/2001_3_2,TAG_2001_3_2,0
changeImage,냉동기02.상태,116,http://192.168.245.3:9898/monitor/hvac/2001_3_3,TAG_2001_3_3,NULL
changeImage,냉동기02.경보,117,http://192.168.245.3:9898/monitor/hvac/2001_3_4,TAG_2001_3_4,0
changeImage,냉수.펌프1상태,118,http://192.168.245.3:9898/monitor/hvac/2001_3_5,TAG_2001_3_5,NULL
changeImage,냉수.펌프2상태,119,http://192.168.245.3:9898/monitor/hvac/2001_3_6,TAG_2001_3_6,NULL
changeImage,냉수.펌프3상태,120,http://192.168.245.3:9898/monitor/hvac/2001_3_7,TAG_2001_3_7,NULL
changeImage,냉각수.펌프1상태,121,http://192.168.245.3:9898/monitor/hvac/2001_3_8,TAG_2001_3_8,NULL
changeImage,냉각수.펌프2상태,122,http://192.168.245.3:9898/monitor/hvac/2001_3_9,TAG_2001_3_9,NULL
changeImage,냉각수.펌프3상태,123,http://192.168.245.3:9898/monitor/hvac/2001_3_10,TAG_2001_3_10,NULL
changeImage,냉동기03.상태,124,http://192.168.245.3:9898/monitor/hvac/2001_3_11,TAG_2001_3_11,NULL
changeImage,냉동기03.경보,125,http://192.168.245.3:9898/monitor/hvac/2001_3_12,TAG_2001_3_12,0
changeImage,냉수.펌프4상태,126,http://192.168.245.3:9898/monitor/hvac/2001_3_13,TAG_2001_3_13,NULL
changeImage,냉수.펌프5상태,127,http://192.168.245.3:9898/monitor/hvac/2001_3_14,TAG_2001_3_14,NULL
changeImage,냉각수.펌프4상태,128,http://192.168.245.3:9898/monitor/hvac/2001_3_15,TAG_2001_3_15,NULL
changeImage,냉각수.펌프5상태,129,http://192.168.245.3:9898/monitor/hvac/2001_3_16,TAG_2001_3_16,NULL
changeImage,보일러01.상태,130,http://192.168.245.3:9898/monitor/hvac/2001_3_17,TAG_2001_3_17,NULL
changeImage,보일러01.경보,131,http://192.168.245.3:9898/monitor/hvac/2001_3_18,TAG_2001_3_18,0
changeImage,보일러02.상태,132,http://192.168.245.3:9898/monitor/hvac/2001_3_19,TAG_2001_3_19,NULL
changeImage,보일러02.경보,133,http://192.168.245.3:9898/monitor/hvac/2001_3_20,TAG_2001_3_20,0
changeImage,응축수탱크.고수위경보,134,http://192.168.245.3:9898/monitor/hvac/2001_3_21,TAG_2001_3_21,0
changeImage,응축수탱크.저수위경보,135,http://192.168.245.3:9898/monitor/hvac/2001_3_22,TAG_2001_3_22,0
changeImage,HE01.펌프1상태,136,http://192.168.245.3:9898/monitor/hvac/2001_3_23,TAG_2001_3_23,NULL
changeImage,HE01.펌프2상태,137,http://192.168.245.3:9898/monitor/hvac/2001_3_24,TAG_2001_3_24,NULL
changeImage,HE01.펌프3상태,138,http://192.168.245.3:9898/monitor/hvac/2001_3_25,TAG_2001_3_25,NULL
changeImage,HE02A.펌프1상태,139,http://192.168.245.3:9898/monitor/hvac/2001_3_26,TAG_2001_3_26,NULL
changeImage,HE02A.펌프2상태,140,http://192.168.245.3:9898/monitor/hvac/2001_3_27,TAG_2001_3_27,NULL
changeImage,공조기02.화재존01.경보,141,http://192.168.245.3:9898/monitor/hvac/2001_3_28,TAG_2001_3_28,0
changeImage,순수제조장치.제어반경보,142,http://192.168.245.3:9898/monitor/hvac/2001_3_29,TAG_2001_3_29,0
changeImage,지열.펌프1상태,143,http://192.168.245.3:9898/monitor/hvac/2001_3_30,TAG_2001_3_30,NULL
changeImage,지열.펌프2상태,144,http://192.168.245.3:9898/monitor/hvac/2001_3_31,TAG_2001_3_31,NULL
changeImage,지열.펌프3상태,145,http://192.168.245.3:9898/monitor/hvac/2001_3_32,TAG_2001_3_32,NULL
changeImage,공조기02.급기상태,146,http://192.168.245.3:9898/monitor/hvac/2001_3_34,TAG_2001_3_34,NULL
changeImage,공조기02.환기상태,147,http://192.168.245.3:9898/monitor/hvac/2001_3_35,TAG_2001_3_35,NULL
changeImage,SUMP01.고수위경보,148,http://192.168.245.3:9898/monitor/hvac/2001_3_36,TAG_2001_3_36,0
changeImage,SUMP02.고수위경보,149,http://192.168.245.3:9898/monitor/hvac/2001_3_37,TAG_2001_3_37,0
changeImage,경유탱크.펌프상태,150,http://192.168.245.3:9898/monitor/hvac/2001_3_38,TAG_2001_3_38,NULL
changeImage,경유탱크.고수위경보,151,http://192.168.245.3:9898/monitor/hvac/2001_3_39,TAG_2001_3_39,0
changeImage,경유탱크.저수위경보,152,http://192.168.245.3:9898/monitor/hvac/2001_3_40,TAG_2001_3_40,0
changeImage,공조기02.환기경보,153,http://192.168.245.3:9898/monitor/hvac/2001_3_41,TAG_2001_3_41,0
changeImage,공조기02.화재경보,154,http://192.168.245.3:9898/monitor/hvac/2001_3_42,TAG_2001_3_42,0
changeImage,공조기02.필터경보,155,http://192.168.245.3:9898/monitor/hvac/2001_3_43,TAG_2001_3_43,0
changeImage,공조기02.전기히터상태,156,http://192.168.245.3:9898/monitor/hvac/2001_3_44,TAG_2001_3_44,NULL
changeImage,휀F01.상태,157,http://192.168.245.3:9898/monitor/hvac/2001_3_45,TAG_2001_3_45,NULL
changeImage,휀F02.상태,158,http://192.168.245.3:9898/monitor/hvac/2001_3_46,TAG_2001_3_46,NULL
changeImage,휀F05.상태,159,http://192.168.245.3:9898/monitor/hvac/2001_3_47,TAG_2001_3_47,NULL
changeImage,휀F03.상태,160,http://192.168.245.3:9898/monitor/hvac/2001_3_48,TAG_2001_3_48,NULL
changeImage,휀F04.상태,161,http://192.168.245.3:9898/monitor/hvac/2001_3_49,TAG_2001_3_49,NULL
changeImage,휀F06.상태,162,http://192.168.245.3:9898/monitor/hvac/2001_3_50,TAG_2001_3_50,NULL
changeImage,휀F07.상태,163,http://192.168.245.3:9898/monitor/hvac/2001_3_51,TAG_2001_3_51,NULL
changeImage,휀F08.상태,164,http://192.168.245.3:9898/monitor/hvac/2001_3_52,TAG_2001_3_52,NULL
changeImage,SUMP06.고수위경보,165,http://192.168.245.3:9898/monitor/hvac/2001_3_53,TAG_2001_3_53,0
changeImage,FCU.1F.상태,166,http://192.168.245.3:9898/monitor/hvac/2001_3_54,TAG_2001_3_54,NULL
changeImage,FCU.2F-3.상태,167,http://192.168.245.3:9898/monitor/hvac/2001_3_56,TAG_2001_3_56,NULL
changeImage,FCU.2F-4.상태,168,http://192.168.245.3:9898/monitor/hvac/2001_3_57,TAG_2001_3_57,NULL
changeImage,FCU.2F-5.상태,169,http://192.168.245.3:9898/monitor/hvac/2001_3_58,TAG_2001_3_58,NULL
changeImage,FCU.2F-7.상태,170,http://192.168.245.3:9898/monitor/hvac/2001_3_59,TAG_2001_3_59,NULL
changeImage,FCU.2F-6.상태,171,http://192.168.245.3:9898/monitor/hvac/2001_3_60,TAG_2001_3_60,NULL
changeImage,FCU.2F-8.상태,172,http://192.168.245.3:9898/monitor/hvac/2001_3_61,TAG_2001_3_61,NULL
changeImage,냉동기01.기동,173,http://192.168.245.3:9898/monitor/hvac/2001_4_1,TAG_2001_4_1,NULL
changeImage,냉동기02.기동,174,http://192.168.245.3:9898/monitor/hvac/2001_4_2,TAG_2001_4_2,NULL
changeImage,냉수.펌프1기동,175,http://192.168.245.3:9898/monitor/hvac/2001_4_3,TAG_2001_4_3,NULL
changeImage,냉수.펌프2기동,176,http://192.168.245.3:9898/monitor/hvac/2001_4_4,TAG_2001_4_4,NULL
changeImage,냉수.펌프3기동,177,http://192.168.245.3:9898/monitor/hvac/2001_4_5,TAG_2001_4_5,NULL
changeImage,냉각수.펌프1기동,178,http://192.168.245.3:9898/monitor/hvac/2001_4_6,TAG_2001_4_6,NULL
changeImage,냉각수.펌프2기동,179,http://192.168.245.3:9898/monitor/hvac/2001_4_7,TAG_2001_4_7,NULL
changeImage,냉각수.펌프3기동,180,http://192.168.245.3:9898/monitor/hvac/2001_4_8,TAG_2001_4_8,NULL
changeImage,냉동기03.기동,181,http://192.168.245.3:9898/monitor/hvac/2001_4_9,TAG_2001_4_9,NULL
changeImage,냉수.펌프4기동,182,http://192.168.245.3:9898/monitor/hvac/2001_4_10,TAG_2001_4_10,NULL
changeImage,냉수.펌프5기동,183,http://192.168.245.3:9898/monitor/hvac/2001_4_11,TAG_2001_4_11,NULL
changeImage,냉각수.펌프4기동,184,http://192.168.245.3:9898/monitor/hvac/2001_4_12,TAG_2001_4_12,NULL
changeImage,냉각수.펌프5기동,185,http://192.168.245.3:9898/monitor/hvac/2001_4_13,TAG_2001_4_13,NULL
changeImage,보일러01.기동,186,http://192.168.245.3:9898/monitor/hvac/2001_4_14,TAG_2001_4_14,NULL
changeImage,보일러02.기동,187,http://192.168.245.3:9898/monitor/hvac/2001_4_15,TAG_2001_4_15,NULL
changeImage,HE01.펌프1기동,188,http://192.168.245.3:9898/monitor/hvac/2001_4_16,TAG_2001_4_16,NULL
changeImage,HE01.펌프2기동,189,http://192.168.245.3:9898/monitor/hvac/2001_4_17,TAG_2001_4_17,NULL
changeImage,HE01.펌프3기동,190,http://192.168.245.3:9898/monitor/hvac/2001_4_18,TAG_2001_4_18,NULL
changeImage,HE02A.펌프1기동,191,http://192.168.245.3:9898/monitor/hvac/2001_4_19,TAG_2001_4_19,NULL
changeImage,HE02A.펌프2기동,192,http://192.168.245.3:9898/monitor/hvac/2001_4_20,TAG_2001_4_20,NULL
changeImage,지열.펌프1기동,193,http://192.168.245.3:9898/monitor/hvac/2001_4_21,TAG_2001_4_21,NULL
changeImage,지열.펌프2기동,194,http://192.168.245.3:9898/monitor/hvac/2001_4_22,TAG_2001_4_22,NULL
changeImage,지열.펌프3기동,195,http://192.168.245.3:9898/monitor/hvac/2001_4_23,TAG_2001_4_23,NULL
changeTextFloor_1,DM.인터컴,196,http://192.168.245.3:9898/monitor/hvac/2001_4_24,TAG_2001_4_24,NULL
changeImage,공조기02.환기기동,197,http://192.168.245.3:9898/monitor/hvac/2001_4_25,TAG_2001_4_25,NULL
changeImage,공조기02.전기히터기동,198,http://192.168.245.3:9898/monitor/hvac/2001_4_26,TAG_2001_4_26,NULL
changeImage,휀F01.기동,199,http://192.168.245.3:9898/monitor/hvac/2001_4_27,TAG_2001_4_27,NULL
changeImage,휀F02.기동,200,http://192.168.245.3:9898/monitor/hvac/2001_4_28,TAG_2001_4_28,NULL
changeImage,휀F03.기동,201,http://192.168.245.3:9898/monitor/hvac/2001_4_29,TAG_2001_4_29,NULL
changeImage,휀F04.기동,202,http://192.168.245.3:9898/monitor/hvac/2001_4_30,TAG_2001_4_30,NULL
changeImage,휀F05.기동,203,http://192.168.245.3:9898/monitor/hvac/2001_4_31,TAG_2001_4_31,NULL
changeImage,휀F06.기동,204,http://192.168.245.3:9898/monitor/hvac/2001_4_32,TAG_2001_4_32,NULL
changeImage,휀F07.기동,205,http://192.168.245.3:9898/monitor/hvac/2001_4_33,TAG_2001_4_33,NULL
changeImage,휀F08.기동,206,http://192.168.245.3:9898/monitor/hvac/2001_4_34,TAG_2001_4_34,NULL
changeImage,FCU.1F.기동,207,http://192.168.245.3:9898/monitor/hvac/2001_4_35,TAG_2001_4_35,NULL
changeImage,FCU.2F-3.기동,208,http://192.168.245.3:9898/monitor/hvac/2001_4_36,TAG_2001_4_36,NULL
changeImage,FCU.2F-4.기동,209,http://192.168.245.3:9898/monitor/hvac/2001_4_37,TAG_2001_4_37,NULL
changeImage,FCU.2F-5.기동,210,http://192.168.245.3:9898/monitor/hvac/2001_4_38,TAG_2001_4_38,NULL
changeImage,FCU.2F-6.기동,211,http://192.168.245.3:9898/monitor/hvac/2001_4_39,TAG_2001_4_39,NULL
changeImage,FCU.2F-7.기동,212,http://192.168.245.3:9898/monitor/hvac/2001_4_40,TAG_2001_4_40,NULL
changeImage,FCU.2F-8.기동,213,http://192.168.245.3:9898/monitor/hvac/2001_4_41,TAG_2001_4_41,NULL
changeImage,공조기02.급기기동,214,http://192.168.245.3:9898/monitor/hvac/2001_4_42,TAG_2001_4_42,NULL
changeImage,화학창고.급기댐퍼,215,http://192.168.245.3:9898/monitor/hvac/2001_4_43,TAG_2001_4_43,NULL
changeImage,공조기01.예열운전,216,http://192.168.245.3:9898/monitor/hvac/2001_5_1,TAG_2001_5_1,NULL
changeTextFloor_1,HE01B.등급해제,217,http://192.168.245.3:9898/monitor/hvac/2001_5_2,TAG_2001_5_2,NULL
changeImage,공조기01.냉난방전환,218,http://192.168.245.3:9898/monitor/hvac/2001_5_3,TAG_2001_5_3,NULL
changeImage,공조기01.등급해제,219,http://192.168.245.3:9898/monitor/hvac/2001_5_4,TAG_2001_5_4,NULL
