animateType,name,no,tagAddr,tagID,interval,criteria
changeImage,FCU.5F-5.기동,835,http://localhost:9898/current/hvac/2008_4_9,TAG_2008_4_9,NULL,NULL
changeImage,FCU.5F-6.기동,836,http://localhost:9898/current/hvac/2008_4_10,TAG_2008_4_10,NULL,NULL
changeImage,공조기08.냉난방전환,837,http://localhost:9898/current/hvac/2008_5_1,TAG_2008_5_1,NULL,NULL
changeImage,공조기08.예열운전,838,http://localhost:9898/current/hvac/2008_5_2,TAG_2008_5_2,NULL,NULL
changeImage,공조기08.등급해제,839,http://localhost:9898/current/hvac/2008_5_3,TAG_2008_5_3,NULL,NULL
changeImage,공조기08.자동운전,840,http://localhost:9898/current/hvac/2008_5_4,TAG_2008_5_4,NULL,NULL
changeImage,공조기08.엔탈피운전선택,841,http://localhost:9898/current/hvac/2008_5_5,TAG_2008_5_5,NULL,NULL
changeImage,FCU.5F-4.자동,842,http://localhost:9898/current/hvac/2008_5_6,TAG_2008_5_6,NULL,NULL
changeImage,FCU.5F-5.자동,843,http://localhost:9898/current/hvac/2008_5_7,TAG_2008_5_7,NULL,NULL
changeImage,FCU.5F-6.자동,844,http://localhost:9898/current/hvac/2008_5_8,TAG_2008_5_8,NULL,NULL
changeImage,FCU.5F.1-3.등급해제,845,http://localhost:9898/current/hvac/2008_5_9,TAG_2008_5_9,NULL,NULL
changeImage,FCU.5F-1.자동,846,http://localhost:9898/current/hvac/2008_5_10,TAG_2008_5_10,NULL,NULL
changeImage,FCU.5F-2.자동,847,http://localhost:9898/current/hvac/2008_5_11,TAG_2008_5_11,NULL,NULL
changeImage,FCU.5F-3.자동,848,http://localhost:9898/current/hvac/2008_5_12,TAG_2008_5_12,NULL,NULL
changeTextFloor_1,FCU.5F.전체기동,849,http://localhost:9898/current/hvac/2008_5_13,TAG_2008_5_13,NULL,NULL
changeTextFloor_1,FCU.5F.전체기동.등급,850,http://localhost:9898/current/hvac/2008_5_14,TAG_2008_5_14,NULL,NULL
changeTextFloor_1,공조기09.급기온도,851,http://localhost:9898/current/hvac/2009_0_1,TAG_2009_0_1,3600000,NULL
changeTextFloor_1,공조기09.환기온도,852,http://localhost:9898/current/hvac/2009_0_2,TAG_2009_0_2,3600000,NULL
changeTextFloor_1,공조기09.혼합온도,853,http://localhost:9898/current/hvac/2009_0_3,TAG_2009_0_3,3600000,NULL
changeTextFloor_0,공조기09.급기습도,854,http://localhost:9898/current/hvac/2009_0_4,TAG_2009_0_4,3600000,NULL
changeTextFloor_0,공조기09.환기습도,855,http://localhost:9898/current/hvac/2009_0_5,TAG_2009_0_5,3600000,NULL
changeTextFloor_1,공조기09.급기풍량1,856,http://localhost:9898/current/hvac/2009_0_6,TAG_2009_0_6,NULL,NULL
changeTextFloor_1,공조기09.환기풍량1,857,http://localhost:9898/current/hvac/2009_0_7,TAG_2009_0_7,NULL,NULL
changeTextFloor_1,공조기09.정압,858,http://localhost:9898/current/hvac/2009_0_8,TAG_2009_0_8,NULL,NULL
changeTextFloor_1,공조기09.실간차압01,859,http://localhost:9898/current/hvac/2009_0_9,TAG_2009_0_9,NULL,NULL
changeTextFloor_1,공조기09.실간차압02,860,http://localhost:9898/current/hvac/2009_0_10,TAG_2009_0_10,NULL,NULL
changeTextFloor_1,공조기09.실간차압03,861,http://localhost:9898/current/hvac/2009_0_11,TAG_2009_0_11,NULL,NULL
changeTextFloor_1,공조기09.실간차압04,862,http://localhost:9898/current/hvac/2009_0_12,TAG_2009_0_12,NULL,NULL
changeTextFloor_1,공조기09.실간차압05,863,http://localhost:9898/current/hvac/2009_0_13,TAG_2009_0_13,NULL,NULL
changeTextFloor_1,공조기09.실간차압06,864,http://localhost:9898/current/hvac/2009_0_14,TAG_2009_0_14,NULL,NULL
changeTextFloor_1,FCU.6F.7-8.실내온도,865,http://localhost:9898/current/hvac/2009_0_15,TAG_2009_0_15,3600000,NULL
changeTextFloor_1,공조기09.외기댐퍼,866,http://localhost:9898/current/hvac/2009_1_1,TAG_2009_1_1,NULL,NULL
changeTextFloor_1,공조기09.배기댐퍼,867,http://localhost:9898/current/hvac/2009_1_2,TAG_2009_1_2,NULL,NULL
changeTextFloor_1,공조기09.혼합댐퍼,868,http://localhost:9898/current/hvac/2009_1_3,TAG_2009_1_3,NULL,NULL
changeTextFloor_0,공조기09.냉방밸브,869,http://localhost:9898/current/hvac/2009_1_4,TAG_2009_1_4,NULL,NULL
changeTextFloor_0,공조기09.난방밸브,870,http://localhost:9898/current/hvac/2009_1_5,TAG_2009_1_5,NULL,NULL
changeTextFloor_0,공조기09.가습밸브,871,http://localhost:9898/current/hvac/2009_1_6,TAG_2009_1_6,NULL,NULL
changeTextFloor_0,공조기09.급기인버터,872,http://localhost:9898/current/hvac/2009_1_7,TAG_2009_1_7,NULL,NULL
changeTextFloor_0,공조기09.환기인버터,873,http://localhost:9898/current/hvac/2009_1_8,TAG_2009_1_8,NULL,NULL
changeTextFloor_0,FCU.6F.7-8.난방밸브,874,http://localhost:9898/current/hvac/2009_1_9,TAG_2009_1_9,NULL,NULL
changeTextFloor_0,FCU.6F.7-8.냉방밸브,875,http://localhost:9898/current/hvac/2009_1_10,TAG_2009_1_10,NULL,NULL
changeTextFloor_1,공조기09.댐퍼최소치,876,http://localhost:9898/current/hvac/2009_2_1,TAG_2009_2_1,NULL,NULL
changeTextFloor_0,공조기09.실외엔탈피,877,http://localhost:9898/current/hvac/2009_2_2,TAG_2009_2_2,NULL,NULL
changeTextFloor_0,공조기09.실내엔탈피,878,http://localhost:9898/current/hvac/2009_2_3,TAG_2009_2_3,NULL,NULL
changeTextFloor_1,공조기09.설정정압,879,http://localhost:9898/current/hvac/2009_2_4,TAG_2009_2_4,NULL,NULL
changeTextFloor_1,공조기09.설정온도,880,http://localhost:9898/current/hvac/2009_2_5,TAG_2009_2_5,3600000,NULL
changeTextFloor_1,공조기09.설정습도,881,http://localhost:9898/current/hvac/2009_2_6,TAG_2009_2_6,3600000,NULL
changeTextFloor_1,공조기09.V혼합댐퍼,882,http://localhost:9898/current/hvac/2009_2_7,TAG_2009_2_7,NULL,NULL
changeTextFloor_1,FCU21.설정온도,883,http://localhost:9898/current/hvac/2009_2_8,TAG_2009_2_8,3600000,NULL
changeTextFloor_1,FCU22.설정온도,884,http://localhost:9898/current/hvac/2009_2_9,TAG_2009_2_9,3600000,NULL
changeTextFloor_1,FCU21.실내온도,885,http://localhost:9898/current/hvac/2009_2_10,TAG_2009_2_10,3600000,NULL
changeTextFloor_1,FCU21.밸브,886,http://localhost:9898/current/hvac/2009_2_11,TAG_2009_2_11,NULL,NULL
changeTextFloor_1,FCU22.밸브,887,http://localhost:9898/current/hvac/2009_2_12,TAG_2009_2_12,NULL,NULL
changeTextFloor_0,공조기09.급기FMS,888,http://localhost:9898/current/hvac/2009_2_13,TAG_2009_2_13,NULL,NULL
changeTextFloor_0,공조기09.환기FMS,889,http://localhost:9898/current/hvac/2009_2_14,TAG_2009_2_14,NULL,NULL
changeTextFloor_1,FCU.6F.7-8.설정온도,890,http://localhost:9898/current/hvac/2009_2_15,TAG_2009_2_15,3600000,NULL
changeTextFloor_1,공조기09.ERR,891,http://localhost:9898/current/hvac/2009_2_16,TAG_2009_2_16,NULL,NULL
changeImage,공조기09.급기상태,892,http://localhost:9898/current/hvac/2009_3_2,TAG_2009_3_2,NULL,NULL
changeImage,공조기09.환기상태,893,http://localhost:9898/current/hvac/2009_3_4,TAG_2009_3_4,NULL,NULL
changeImage,공조기09.환기경보,894,http://localhost:9898/current/hvac/2009_3_5,TAG_2009_3_5,0,value == "Active"
changeImage,공조기09.전기히터상태,895,http://localhost:9898/current/hvac/2009_3_6,TAG_2009_3_6,NULL,NULL
changeImage,공조기09.필터경보,896,http://localhost:9898/current/hvac/2009_3_7,TAG_2009_3_7,0,value == "Active"
changeImage,공조기09.화재경보,897,http://localhost:9898/current/hvac/2009_3_8,TAG_2009_3_8,0,value == "Active"
changeImage,공조기09.화재존01.경보,898,http://localhost:9898/current/hvac/2009_3_9,TAG_2009_3_9,0,value == "Active"
changeImage,휀05.상태,899,http://localhost:9898/current/hvac/2009_3_10,TAG_2009_3_10,NULL,NULL
changeImage,휀06.상태,900,http://localhost:9898/current/hvac/2009_3_11,TAG_2009_3_11,NULL,NULL
changeImage,휀12.상태,901,http://localhost:9898/current/hvac/2009_3_12,TAG_2009_3_12,NULL,NULL
changeImage,휀13.상태,902,http://localhost:9898/current/hvac/2009_3_13,TAG_2009_3_13,NULL,NULL
changeImage,휀14.상태,903,http://localhost:9898/current/hvac/2009_3_14,TAG_2009_3_14,NULL,NULL
changeImage,휀15.상태,904,http://localhost:9898/current/hvac/2009_3_15,TAG_2009_3_15,NULL,NULL
changeImage,휀11-1.상태,905,http://localhost:9898/current/hvac/2009_3_16,TAG_2009_3_16,NULL,NULL
changeImage,휀11-2.상태,906,http://localhost:9898/current/hvac/2009_3_17,TAG_2009_3_17,NULL,NULL
changeImage,휀11-3.상태,907,http://localhost:9898/current/hvac/2009_3_18,TAG_2009_3_18,NULL,NULL
changeImage,휀11-4.상태,908,http://localhost:9898/current/hvac/2009_3_19,TAG_2009_3_19,NULL,NULL
changeImage,공조기09.흄후드01.상태,909,http://localhost:9898/current/hvac/2009_3_20,TAG_2009_3_20,NULL,NULL
changeImage,공조기09.공기유동01.상태,910,http://localhost:9898/current/hvac/2009_3_21,TAG_2009_3_21,NULL,NULL
