animateType,name,no,tagAddr,tagID,interval,criteria
changeTextRound_1,HV8_FREQUENCY_VALUE,337,http://192.168.245.3:9898/monitor/electric/4560_2_58,TAG_4560_2_58,NULL,NULL
changeTextRound_1,HV8_KWH_VALUE,338,http://192.168.245.3:9898/monitor/electric/4560_2_59,TAG_4560_2_59,NULL,NULL
changeTextRound_1,HV8_PF_VALUE,339,http://192.168.245.3:9898/monitor/electric/4560_2_60,TAG_4560_2_60,NULL,NULL
changeTextRound_1,HV8_RS_Volt_VALUE,340,http://192.168.245.3:9898/monitor/electric/4560_2_61,TAG_4560_2_61,NULL,NULL
changeTextRound_1,HV8_ST_Volt_VALUE,341,http://192.168.245.3:9898/monitor/electric/4560_2_62,TAG_4560_2_62,NULL,NULL
changeTextRound_1,HV8_TR_Volt_VALUE,342,http://192.168.245.3:9898/monitor/electric/4560_2_63,TAG_4560_2_63,NULL,NULL
changeImage,HV8_CB_STATUS,344,http://192.168.245.3:9898/monitor/electric/4560_5_64,TAG_4560_5_64,NULL,NULL
changeImage,HV8_LOCAL_REMOTE,346,http://192.168.245.3:9898/monitor/electric/4560_5_65,TAG_4560_5_65,NULL,NULL
changeImage,HV8_ocgr,348,http://192.168.245.3:9898/monitor/electric/4560_5_66,TAG_4560_5_66,NULL,NULL
changeImage,HV8_ocr,350,http://192.168.245.3:9898/monitor/electric/4560_5_67,TAG_4560_5_67,NULL,NULL
changeTextRound_1,HV8_CB_Alarm_Event,352,http://192.168.245.3:9898/monitor/electric/4560_5_68,TAG_4560_5_68,NULL,NULL
changeTextRound_1,HV8_CB_hand_Event,354,http://192.168.245.3:9898/monitor/electric/4560_5_69,TAG_4560_5_69,NULL,NULL
NULL,HV8_R_AMP_Event,365,http://192.168.245.3:9898/monitor/electric/4560_5_77,TAG_4560_5_77,NULL,NULL
NULL,HV8_RS_Volt_Event,366,http://192.168.245.3:9898/monitor/electric/4560_5_78,TAG_4560_5_78,NULL,NULL
NULL,HV8_S_AMP_Event,367,http://192.168.245.3:9898/monitor/electric/4560_5_79,TAG_4560_5_79,NULL,NULL
NULL,HV8_ST_Volt_Event,368,http://192.168.245.3:9898/monitor/electric/4560_5_80,TAG_4560_5_80,NULL,NULL
NULL,HV8_T_AMP_Event,369,http://192.168.245.3:9898/monitor/electric/4560_5_81,TAG_4560_5_81,NULL,NULL
NULL,HV8_TR_Volt_Event,370,http://192.168.245.3:9898/monitor/electric/4560_5_82,TAG_4560_5_82,NULL,NULL
changeTextRound_1,HV9_R_AMP_VALUE,377,http://192.168.245.3:9898/monitor/electric/4560_2_73,TAG_4560_2_73,NULL,NULL
changeTextRound_1,HV9_S_AMP_VALUE,378,http://192.168.245.3:9898/monitor/electric/4560_2_74,TAG_4560_2_74,NULL,NULL
changeTextRound_1,HV9_LAMP_VALUE,379,http://192.168.245.3:9898/monitor/electric/4560_2_75,TAG_4560_2_75,NULL,NULL
changeTextRound_1,HV9_frequoncy_VALUE,380,http://192.168.245.3:9898/monitor/electric/4560_2_76,TAG_4560_2_76,NULL,NULL
changeTextRound_1,HV9_KWH_VALUE,381,http://192.168.245.3:9898/monitor/electric/4560_2_77,TAG_4560_2_77,NULL,NULL
changeTextRound_1,HV9_PF_VALUE,382,http://192.168.245.3:9898/monitor/electric/4560_2_78,TAG_4560_2_78,NULL,NULL
changeTextRound_1,HV9_RS_Volt_VALUE,383,http://192.168.245.3:9898/monitor/electric/4560_2_79,TAG_4560_2_79,NULL,NULL
changeTextRound_1,HV9_ST_Volt_VALUE,384,http://192.168.245.3:9898/monitor/electric/4560_2_80,TAG_4560_2_80,NULL,NULL
changeTextRound_1,HV9_TR_Volt_VALUE,385,http://192.168.245.3:9898/monitor/electric/4560_2_81,TAG_4560_2_81,NULL,NULL
changeImage,HV9_CB_STATUS,388,http://192.168.245.3:9898/monitor/electric/4560_5_83,TAG_4560_5_83,NULL,NULL
changeImage,HV9_LOCAL_REMOTE,390,http://192.168.245.3:9898/monitor/electric/4560_5_84,TAG_4560_5_84,NULL,NULL
changeImage,HV9_ocgr,392,http://192.168.245.3:9898/monitor/electric/4560_5_85,TAG_4560_5_85,NULL,NULL
changeImage,HV9_ocr,394,http://192.168.245.3:9898/monitor/electric/4560_5_86,TAG_4560_5_86,NULL,NULL
changeTextRound_1,HV9_CB_Alarm_Event,396,http://192.168.245.3:9898/monitor/electric/4560_5_87,TAG_4560_5_87,NULL,NULL
changeTextRound_1,HV9_CB_hand_Event,398,http://192.168.245.3:9898/monitor/electric/4560_5_88,TAG_4560_5_88,NULL,NULL
NULL,HV9_R_AMP_Event,408,http://192.168.245.3:9898/monitor/electric/4560_5_96,TAG_4560_5_96,NULL,NULL
NULL,HV9_RS_Volt_Event,409,http://192.168.245.3:9898/monitor/electric/4560_5_97,TAG_4560_5_97,NULL,NULL
NULL,HV9_S_AMP_Event,410,http://192.168.245.3:9898/monitor/electric/4560_5_98,TAG_4560_5_98,NULL,NULL
NULL,HV9_ST_Volt_Event,411,http://192.168.245.3:9898/monitor/electric/4560_5_99,TAG_4560_5_99,NULL,NULL
NULL,HV9_T_AMP_Event,412,http://192.168.245.3:9898/monitor/electric/4560_5_100,TAG_4560_5_100,NULL,NULL
NULL,HV9_TR_Volt_Event,413,http://192.168.245.3:9898/monitor/electric/4560_5_101,TAG_4560_5_101,NULL,NULL
changeTextRound_1,LV1_AI_1_VALUE,420,http://192.168.245.3:9898/monitor/electric/4560_2_109,TAG_4560_2_109,NULL,NULL
changeTextRound_1,LV1_AI_2_VALUE,421,http://192.168.245.3:9898/monitor/electric/4560_2_110,TAG_4560_2_110,NULL,NULL
changeTextRound_1,LV1_R_AMP_VALUE,422,http://192.168.245.3:9898/monitor/electric/4560_2_111,TAG_4560_2_111,NULL,NULL
changeTextRound_1,LV1_T_AMP_VALUE,423,http://192.168.245.3:9898/monitor/electric/4560_2_112,TAG_4560_2_112,NULL,NULL
changeTextRound_1,LV1_T_AMP_VALUE,424,http://192.168.245.3:9898/monitor/electric/4560_2_113,TAG_4560_2_113,NULL,NULL
changeTextRound_1,LV1_KWH_VALUE,425,http://192.168.245.3:9898/monitor/electric/4560_2_114,TAG_4560_2_114,NULL,NULL
changeTextRound_1,LV1_PF_VALUE,426,http://192.168.245.3:9898/monitor/electric/4560_2_115,TAG_4560_2_115,NULL,NULL
changeTextRound_1,LV1_RS_Volt_VALUE,427,http://192.168.245.3:9898/monitor/electric/4560_2_116,TAG_4560_2_116,NULL,NULL
changeTextRound_1,LV1_ST_Volt_VALUE,428,http://192.168.245.3:9898/monitor/electric/4560_2_117,TAG_4560_2_117,NULL,NULL
changeTextRound_1,LV1_TR_Volt_VALUE,429,http://192.168.245.3:9898/monitor/electric/4560_2_118,TAG_4560_2_118,NULL,NULL
NULL,LV1_ATS-G,435,http://192.168.245.3:9898/monitor/electric/4560_5_122,TAG_4560_5_122,NULL,NULL
NULL,LV1_ATS-K,437,http://192.168.245.3:9898/monitor/electric/4560_5_123,TAG_4560_5_123,NULL,NULL
changeImage,LV1_CB_STATUS,439,http://192.168.245.3:9898/monitor/electric/4560_5_124,TAG_4560_5_124,NULL,NULL
NULL,LV1_ELD_1,441,http://192.168.245.3:9898/monitor/electric/4560_5_125,TAG_4560_5_125,NULL,NULL
NULL,LV1_ELD_2,443,http://192.168.245.3:9898/monitor/electric/4560_5_126,TAG_4560_5_126,NULL,NULL
NULL,LV1_ELD_3,445,http://192.168.245.3:9898/monitor/electric/4560_5_127,TAG_4560_5_127,NULL,NULL
NULL,LV1_ELD_4,446,http://192.168.245.3:9898/monitor/electric/4560_5_128,TAG_4560_5_128,NULL,NULL
changeImage,LV1_LOCAL_REMOTE,447,http://192.168.245.3:9898/monitor/electric/4560_5_129,TAG_4560_5_129,NULL,NULL
changeImage,LV1_TIE_ACB,448,http://192.168.245.3:9898/monitor/electric/4560_5_132,TAG_4560_5_132,NULL,NULL
changeImage,LV1_CB_Alarm_Event,449,http://192.168.245.3:9898/monitor/electric/4560_5_133,TAG_4560_5_133,NULL,NULL
