animateType,name,no,tagAddr,tagID,interval,criteria
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.16,642,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.16,1.3.6.1.4.1.318.1.4.5.2.1.1.16,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.17,643,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.17,1.3.6.1.4.1.318.1.4.5.2.1.1.17,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.18,644,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.18,1.3.6.1.4.1.318.1.4.5.2.1.1.18,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.19,645,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.19,1.3.6.1.4.1.318.1.4.5.2.1.1.19,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.20,646,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.20,1.3.6.1.4.1.318.1.4.5.2.1.1.20,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.21,647,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.21,1.3.6.1.4.1.318.1.4.5.2.1.1.21,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.22,648,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.22,1.3.6.1.4.1.318.1.4.5.2.1.1.22,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.23,649,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.23,1.3.6.1.4.1.318.1.4.5.2.1.1.23,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.24,650,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.24,1.3.6.1.4.1.318.1.4.5.2.1.1.24,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.25,651,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.25,1.3.6.1.4.1.318.1.4.5.2.1.1.25,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.26,652,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.26,1.3.6.1.4.1.318.1.4.5.2.1.1.26,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.27,653,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.27,1.3.6.1.4.1.318.1.4.5.2.1.1.27,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.28,654,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.28,1.3.6.1.4.1.318.1.4.5.2.1.1.28,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.29,655,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.29,1.3.6.1.4.1.318.1.4.5.2.1.1.29,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.30,656,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.30,1.3.6.1.4.1.318.1.4.5.2.1.1.30,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.31,657,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.31,1.3.6.1.4.1.318.1.4.5.2.1.1.31,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.32,658,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.32,1.3.6.1.4.1.318.1.4.5.2.1.1.32,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.33,659,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.33,1.3.6.1.4.1.318.1.4.5.2.1.1.33,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.34,660,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.34,1.3.6.1.4.1.318.1.4.5.2.1.1.34,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.35,661,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.35,1.3.6.1.4.1.318.1.4.5.2.1.1.35,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.36,662,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.36,1.3.6.1.4.1.318.1.4.5.2.1.1.36,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.37,663,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.37,1.3.6.1.4.1.318.1.4.5.2.1.1.37,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.38,664,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.38,1.3.6.1.4.1.318.1.4.5.2.1.1.38,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.39,665,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.39,1.3.6.1.4.1.318.1.4.5.2.1.1.39,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.40,666,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.40,1.3.6.1.4.1.318.1.4.5.2.1.1.40,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.41,667,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.41,1.3.6.1.4.1.318.1.4.5.2.1.1.41,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.42,668,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.42,1.3.6.1.4.1.318.1.4.5.2.1.1.42,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.43,669,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.43,1.3.6.1.4.1.318.1.4.5.2.1.1.43,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.44,670,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.44,1.3.6.1.4.1.318.1.4.5.2.1.1.44,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.45,671,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.45,1.3.6.1.4.1.318.1.4.5.2.1.1.45,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.46,672,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.46,1.3.6.1.4.1.318.1.4.5.2.1.1.46,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.47,673,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.47,1.3.6.1.4.1.318.1.4.5.2.1.1.47,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.48,674,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.48,1.3.6.1.4.1.318.1.4.5.2.1.1.48,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.49,675,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.49,1.3.6.1.4.1.318.1.4.5.2.1.1.49,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.50,676,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.50,1.3.6.1.4.1.318.1.4.5.2.1.1.50,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.51,677,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.51,1.3.6.1.4.1.318.1.4.5.2.1.1.51,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.52,678,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.52,1.3.6.1.4.1.318.1.4.5.2.1.1.52,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.53,679,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.53,1.3.6.1.4.1.318.1.4.5.2.1.1.53,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.54,680,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.54,1.3.6.1.4.1.318.1.4.5.2.1.1.54,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.1.55,681,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.1.55,1.3.6.1.4.1.318.1.4.5.2.1.1.55,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.1,682,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.1,1.3.6.1.4.1.318.1.4.5.2.1.2.1,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.2,683,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.2,1.3.6.1.4.1.318.1.4.5.2.1.2.2,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.3,684,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.3,1.3.6.1.4.1.318.1.4.5.2.1.2.3,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.4,685,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.4,1.3.6.1.4.1.318.1.4.5.2.1.2.4,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.5,686,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.5,1.3.6.1.4.1.318.1.4.5.2.1.2.5,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.6,687,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.6,1.3.6.1.4.1.318.1.4.5.2.1.2.6,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.7,688,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.7,1.3.6.1.4.1.318.1.4.5.2.1.2.7,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.8,689,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.8,1.3.6.1.4.1.318.1.4.5.2.1.2.8,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.9,690,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.9,1.3.6.1.4.1.318.1.4.5.2.1.2.9,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.10,691,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.10,1.3.6.1.4.1.318.1.4.5.2.1.2.10,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.11,692,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.11,1.3.6.1.4.1.318.1.4.5.2.1.2.11,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.12,693,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.12,1.3.6.1.4.1.318.1.4.5.2.1.2.12,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.13,694,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.13,1.3.6.1.4.1.318.1.4.5.2.1.2.13,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.14,695,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.14,1.3.6.1.4.1.318.1.4.5.2.1.2.14,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.15,696,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.15,1.3.6.1.4.1.318.1.4.5.2.1.2.15,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.16,697,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.16,1.3.6.1.4.1.318.1.4.5.2.1.2.16,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.17,698,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.17,1.3.6.1.4.1.318.1.4.5.2.1.2.17,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.18,699,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.18,1.3.6.1.4.1.318.1.4.5.2.1.2.18,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.19,700,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.19,1.3.6.1.4.1.318.1.4.5.2.1.2.19,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.20,701,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.20,1.3.6.1.4.1.318.1.4.5.2.1.2.20,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.21,702,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.21,1.3.6.1.4.1.318.1.4.5.2.1.2.21,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.22,703,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.22,1.3.6.1.4.1.318.1.4.5.2.1.2.22,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.23,704,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.23,1.3.6.1.4.1.318.1.4.5.2.1.2.23,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.24,705,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.24,1.3.6.1.4.1.318.1.4.5.2.1.2.24,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.25,706,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.25,1.3.6.1.4.1.318.1.4.5.2.1.2.25,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.26,707,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.26,1.3.6.1.4.1.318.1.4.5.2.1.2.26,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.27,708,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.27,1.3.6.1.4.1.318.1.4.5.2.1.2.27,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.28,709,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.28,1.3.6.1.4.1.318.1.4.5.2.1.2.28,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.29,710,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.29,1.3.6.1.4.1.318.1.4.5.2.1.2.29,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.30,711,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.30,1.3.6.1.4.1.318.1.4.5.2.1.2.30,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.31,712,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.31,1.3.6.1.4.1.318.1.4.5.2.1.2.31,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.32,713,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.32,1.3.6.1.4.1.318.1.4.5.2.1.2.32,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.33,714,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.33,1.3.6.1.4.1.318.1.4.5.2.1.2.33,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.34,715,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.34,1.3.6.1.4.1.318.1.4.5.2.1.2.34,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.35,716,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.35,1.3.6.1.4.1.318.1.4.5.2.1.2.35,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.36,717,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.36,1.3.6.1.4.1.318.1.4.5.2.1.2.36,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.37,718,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.37,1.3.6.1.4.1.318.1.4.5.2.1.2.37,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.38,719,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.38,1.3.6.1.4.1.318.1.4.5.2.1.2.38,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.39,720,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.39,1.3.6.1.4.1.318.1.4.5.2.1.2.39,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.40,721,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.40,1.3.6.1.4.1.318.1.4.5.2.1.2.40,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.41,722,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.41,1.3.6.1.4.1.318.1.4.5.2.1.2.41,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.42,723,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.42,1.3.6.1.4.1.318.1.4.5.2.1.2.42,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.43,724,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.43,1.3.6.1.4.1.318.1.4.5.2.1.2.43,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.44,725,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.44,1.3.6.1.4.1.318.1.4.5.2.1.2.44,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.45,726,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.45,1.3.6.1.4.1.318.1.4.5.2.1.2.45,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.46,727,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.46,1.3.6.1.4.1.318.1.4.5.2.1.2.46,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.47,728,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.47,1.3.6.1.4.1.318.1.4.5.2.1.2.47,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.48,729,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.48,1.3.6.1.4.1.318.1.4.5.2.1.2.48,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.49,730,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.49,1.3.6.1.4.1.318.1.4.5.2.1.2.49,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.50,731,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.50,1.3.6.1.4.1.318.1.4.5.2.1.2.50,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.51,732,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.51,1.3.6.1.4.1.318.1.4.5.2.1.2.51,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.52,733,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.52,1.3.6.1.4.1.318.1.4.5.2.1.2.52,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.53,734,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.53,1.3.6.1.4.1.318.1.4.5.2.1.2.53,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.54,735,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.54,1.3.6.1.4.1.318.1.4.5.2.1.2.54,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.5.2.1.2.55,736,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.5.2.1.2.55,1.3.6.1.4.1.318.1.4.5.2.1.2.55,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.6.1.1.0,737,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.6.1.1.0,1.3.6.1.4.1.318.1.4.6.1.1.0,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.7.1.0,738,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.7.1.0,1.3.6.1.4.1.318.1.4.7.1.0,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.7.3.0,739,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.7.3.0,1.3.6.1.4.1.318.1.4.7.3.0,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.7.4.0,740,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.7.4.0,1.3.6.1.4.1.318.1.4.7.4.0,NULL,NULL
NULL,.1.3.6.1.4.1.318.1.4.7.5.0,741,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.4.7.5.0,1.3.6.1.4.1.318.1.4.7.5.0,NULL,NULL
NULL,mconfigNumTrapReceivers.0,742,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.1.0,1.3.6.1.4.1.318.2.1.1.0,NULL,NULL
NULL,trapIndex.1,743,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.1,1.3.6.1.4.1.318.2.1.2.1.1.1,NULL,NULL
NULL,trapIndex.2,744,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.2,1.3.6.1.4.1.318.2.1.2.1.1.2,NULL,NULL
NULL,trapIndex.3,745,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.3,1.3.6.1.4.1.318.2.1.2.1.1.3,NULL,NULL
NULL,trapIndex.4,746,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.4,1.3.6.1.4.1.318.2.1.2.1.1.4,NULL,NULL
NULL,trapIndex.5,747,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.5,1.3.6.1.4.1.318.2.1.2.1.1.5,NULL,NULL
NULL,trapIndex.6,748,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.1.6,1.3.6.1.4.1.318.2.1.2.1.1.6,NULL,NULL
NULL,receiverAddr.1,749,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.1,1.3.6.1.4.1.318.2.1.2.1.2.1,NULL,NULL
NULL,receiverAddr.2,750,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.2,1.3.6.1.4.1.318.2.1.2.1.2.2,NULL,NULL
NULL,receiverAddr.3,751,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.3,1.3.6.1.4.1.318.2.1.2.1.2.3,NULL,NULL
NULL,receiverAddr.4,752,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.4,1.3.6.1.4.1.318.2.1.2.1.2.4,NULL,NULL
NULL,receiverAddr.5,753,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.5,1.3.6.1.4.1.318.2.1.2.1.2.5,NULL,NULL
NULL,receiverAddr.6,754,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.2.6,1.3.6.1.4.1.318.2.1.2.1.2.6,NULL,NULL
NULL,communityString.1,755,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.1,1.3.6.1.4.1.318.2.1.2.1.3.1,NULL,NULL
NULL,communityString.2,756,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.2,1.3.6.1.4.1.318.2.1.2.1.3.2,NULL,NULL
NULL,communityString.3,757,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.3,1.3.6.1.4.1.318.2.1.2.1.3.3,NULL,NULL
NULL,communityString.4,758,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.4,1.3.6.1.4.1.318.2.1.2.1.3.4,NULL,NULL
NULL,communityString.5,759,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.5,1.3.6.1.4.1.318.2.1.2.1.3.5,NULL,NULL
NULL,communityString.6,760,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.3.6,1.3.6.1.4.1.318.2.1.2.1.3.6,NULL,NULL
NULL,severity.1,761,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.4.1,1.3.6.1.4.1.318.2.1.2.1.4.1,NULL,NULL
NULL,severity.2,762,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.4.2,1.3.6.1.4.1.318.2.1.2.1.4.2,NULL,NULL
NULL,severity.3,763,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.2.1.2.1.4.3,1.3.6.1.4.1.318.2.1.2.1.4.3,NULL,NULL
